CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,cluster,persona,pc1,pc2,country,avg_basket,tenure_days,annualized_clv_proxy
17370,73,4,446.18,2,4,2,242,Cannot Lose Them,4,Engaged New Buyers,-0.24117306698417967,-1.2624163781672642,United Kingdom,111.54,96,1696.41
17371,17,3,418.4,4,4,2,442,Champions,4,Engaged New Buyers,0.2974304862308808,-1.4363068611664427,United Kingdom,139.47,343,445.24
17372,41,8,1337.18,3,5,4,354,Loyal Customers,4,Engaged New Buyers,1.2031074502606642,-1.0416995892907999,United Kingdom,167.15,321,1520.47
17373,40,4,646.92,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.41906038943559454,-1.0295774695512858,United Kingdom,161.73,272,868.11
17374,219,2,495.77,1,3,3,133,At Risk,4,Engaged New Buyers,-0.6852897915527834,0.11850961368550329,United Kingdom,247.88,62,2918.65
17375,199,3,400.1,1,4,2,142,Cannot Lose Them,4,Engaged New Buyers,-0.5839368523727744,-0.841724435764547,United Kingdom,133.37,162,901.46
17376,71,2,203.2,3,3,1,331,Hibernating,4,Engaged New Buyers,-0.8133181430943118,-1.4825626433964945,United Kingdom,101.6,240,309.03
17377,24,20,4058.32,4,5,5,455,Champions,2,VIP B2B Accounts,2.5481809731416845,-0.9968305370532302,United Kingdom,202.92,349,4244.37
17379,11,1,389.72,5,2,2,522,New Customers,0,Casual Low-Value Buyers,-0.8420386245606358,0.4946485094151107,United Kingdom,389.72,0,4676.64
17381,9,29,20275.61,5,5,5,555,Champions,2,VIP B2B Accounts,4.2316772384399695,0.3909982991626381,United Kingdom,699.16,363,20387.32
17382,65,1,65.4,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-2.751738302122832,-1.4668029815550885,United Kingdom,65.4,0,784.8
17383,4,1,193.39,5,2,1,521,New Customers,1,Dormant Former Buyers,-1.14019653710697,-0.6422655814951242,United Kingdom,193.39,0,2320.68
17384,19,2,336.4,4,3,2,432,Potential Loyalists,4,Engaged New Buyers,-0.07346157377640525,-1.0951167603169232,United Kingdom,168.2,199,617.02
17385,15,1,256.11,4,2,2,422,Promising,0,Casual Low-Value Buyers,-1.2592570450753982,0.0044503362118554065,United Kingdom,256.11,0,3073.32
17386,8,6,2686.42,5,5,5,555,Champions,2,VIP B2B Accounts,1.9942190353723432,0.007893657379921596,United Kingdom,447.74,157,6245.5
17387,20,2,746.81,4,3,3,433,Potential Loyalists,4,Engaged New Buyers,0.049015960056867425,0.2847617370443491,United Kingdom,373.4,13,8961.72
17388,78,4,1259.56,2,4,4,244,Cannot Lose Them,3,Loyal Repeat Buyers,0.7060556752211259,0.040230912361237915,United Kingdom,314.89,209,2199.71
17389,1,34,31833.68,5,5,5,555,Champions,2,VIP B2B Accounts,5.101466238425104,0.39553341422357025,United Kingdom,936.28,330,35209.98
17391,164,2,508.8,2,3,3,233,At Risk,0,Casual Low-Value Buyers,-1.3522056430404124,0.566812772351785,United Kingdom,254.4,0,6105.6
17392,307,2,417.27,1,3,2,132,At Risk,4,Engaged New Buyers,-0.956424000072294,-0.008810754813018476,United Kingdom,208.64,51,2986.34
17394,219,1,203.87,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.2092283831946475,0.3188275782566331,United Kingdom,203.87,0,2446.44
17396,39,8,7330.8,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,2.5746402587202417,1.2059335219310285,United Kingdom,916.35,332,8059.46
17397,22,2,681.41,4,3,3,433,Potential Loyalists,0,Casual Low-Value Buyers,-0.5421158251123387,0.4910471065677198,United Kingdom,340.7,0,8176.92
17398,115,3,653.38,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,-0.06255725545918686,-0.3027029083495989,United Kingdom,217.79,140,1703.46
17400,126,5,2097.84,2,4,5,245,Cannot Lose Them,3,Loyal Repeat Buyers,1.0403130255674091,0.5135499430558068,United Kingdom,419.57,226,3388.1
17402,5,13,2633.85,5,5,5,555,Champions,2,VIP B2B Accounts,2.4871398229805615,-1.2994307128737705,United Kingdom,202.6,364,2641.09
17403,36,1,263.92,3,2,2,322,About to Sleep,0,Casual Low-Value Buyers,-1.4815397342943348,0.24175230685824092,United Kingdom,263.92,0,3167.04
17404,4,15,31906.82,5,5,5,555,Champions,2,VIP B2B Accounts,4.56520226438102,1.7770612071820264,Sweden,2127.12,356,32713.45
17405,1,3,1031.41,5,4,4,544,Champions,2,VIP B2B Accounts,1.5030101746120528,-0.6593433862471009,United Kingdom,343.8,149,2526.61
17406,333,3,2184.42,1,4,5,145,Cannot Lose Them,3,Loyal Repeat Buyers,0.3201055339995084,1.7170409147121402,United Kingdom,728.14,33,24161.01
17408,163,1,32.65,2,2,1,221,At Risk,1,Dormant Former Buyers,-3.5593893974202917,-2.158646214024445,United Kingdom,32.65,0,391.8
17409,185,2,771.85,1,3,3,133,At Risk,3,Loyal Repeat Buyers,-0.28190242171995883,0.6656016561593682,United Kingdom,385.92,63,4471.83
17410,16,5,1214.72,4,4,4,444,Champions,4,Engaged New Buyers,1.173301901115308,-0.6717886596181568,United Kingdom,242.94,199,2228.0
17411,12,3,778.94,5,4,3,543,Champions,4,Engaged New Buyers,0.8259924333292044,-0.651126868002364,United Kingdom,259.65,249,1141.82
17412,3,7,1258.06,5,5,4,554,Champions,2,VIP B2B Accounts,1.8318244585047245,-1.5055825513848164,United Kingdom,179.72,369,1244.42
17414,44,2,778.0,3,3,3,333,Hibernating,3,Loyal Repeat Buyers,0.28943426779531367,0.24938194608543407,United Kingdom,389.0,141,2013.97
17415,80,1,507.84,2,2,3,223,At Risk,0,Casual Low-Value Buyers,-1.1925115374033377,1.2964632462091372,United Kingdom,507.84,0,6094.08
17416,30,7,6893.42,4,5,5,455,Champions,3,Loyal Repeat Buyers,2.5098530260843894,1.2839597870472383,United Kingdom,984.77,251,10024.3
17418,42,2,463.46,3,3,2,332,Hibernating,4,Engaged New Buyers,0.019710956626656385,-0.5295789545328781,United Kingdom,231.73,281,602.0
17419,11,12,4226.57,5,5,5,555,Champions,2,VIP B2B Accounts,2.628430523974669,-0.39129272762135775,United Kingdom,352.21,355,4345.63
17420,50,3,598.83,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.26456481057569464,-0.7086382615990616,United Kingdom,199.61,323,676.7
17422,16,6,1979.37,4,5,4,454,Champions,2,VIP B2B Accounts,1.6716249829190004,-0.31515202897817846,United Kingdom,329.9,279,2589.5
17423,46,2,698.41,3,3,3,333,Hibernating,4,Engaged New Buyers,0.22674008697774273,0.0938316197884828,United Kingdom,349.21,171,1490.76
17425,19,2,759.17,4,3,3,433,Potential Loyalists,4,Engaged New Buyers,0.28105540622782177,0.16741243063579234,United Kingdom,379.58,41,6758.46
17426,8,6,5037.26,5,5,5,555,Champions,2,VIP B2B Accounts,2.5969027273844913,0.7804284854493537,United Kingdom,839.54,274,6710.22
17427,72,1,100.8,2,2,1,221,At Risk,1,Dormant Former Buyers,-2.441535565522602,-0.8733585303555985,United Kingdom,100.8,0,1209.6
17428,1,28,17256.85,5,5,5,555,Champions,2,VIP B2B Accounts,4.566142197670563,-0.15390092919245496,United Kingdom,616.32,368,17116.17
17429,128,3,524.9200000000001,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,-0.34883008164160306,-0.5173456861621895,United Kingdom,174.97,90,2128.84
17430,33,2,265.76,3,3,2,332,Hibernating,4,Engaged New Buyers,-0.32074439724643605,-1.3417704193448952,United Kingdom,132.88,332,292.18
17431,313,1,403.3,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.7731063694483296,1.3089082270813033,United Kingdom,403.3,0,4839.6
17432,18,2,365.76,4,3,2,432,Potential Loyalists,4,Engaged New Buyers,-0.42115495779669293,-0.7285795137900171,United Kingdom,182.88,19,4389.12
17433,88,1,303.16,2,2,2,222,At Risk,0,Casual Low-Value Buyers,-1.6293439653796449,0.6325879921571379,United Kingdom,303.16,0,3637.92
17434,2,7,2373.82,5,5,5,555,Champions,2,VIP B2B Accounts,2.141559510468472,-0.5560031353393414,United Kingdom,339.12,82,10566.39
17436,2,2,216.3,5,3,1,531,Potential Loyalists,4,Engaged New Buyers,0.1569088467782234,-2.1408717382597082,United Kingdom,108.15,225,350.89
17438,254,1,388.4500000000001,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.7417705245358455,1.2100069293631162,United Kingdom,388.45,0,4661.4
17440,157,3,186.42,2,4,1,241,Cannot Lose Them,4,Engaged New Buyers,-1.2262906810965206,-1.8377363678193352,United Kingdom,62.14,90,756.04
17442,37,6,2248.56,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,1.5185867883594073,0.05516113537558675,United Kingdom,374.76,253,3243.97
17443,220,1,534.24,1,2,3,123,At Risk,0,Casual Low-Value Buyers,-1.4469133794466529,1.6002508303885847,Canada,534.24,0,6410.88
17444,148,3,2940.04,2,4,5,245,Cannot Lose Them,3,Loyal Repeat Buyers,0.7431076985045426,1.9537957565571327,Canada,980.01,25,35280.48
17446,177,2,120.9,2,3,1,231,At Risk,4,Engaged New Buyers,-1.5973790813374544,-1.8854244701284406,United Kingdom,60.45,133,331.79
17447,40,2,541.53,3,3,3,333,Hibernating,4,Engaged New Buyers,-0.24834180908950218,-0.0810728396969473,United Kingdom,270.76,31,6376.08
17449,2,7,2519.21,5,5,5,555,Champions,2,VIP B2B Accounts,2.461094116545316,-0.6468352517681571,United Kingdom,359.89,357,2575.66
17450,8,46,194390.79,5,5,5,555,Champions,2,VIP B2B Accounts,6.22282984006377,2.716332271674512,United Kingdom,4225.89,359,197639.66
17451,1,7,1721.4,5,5,4,554,Champions,2,VIP B2B Accounts,2.049312221892494,-1.1060306844184453,United Kingdom,245.91,104,6041.45
17453,18,2,486.72,4,3,2,432,Potential Loyalists,4,Engaged New Buyers,-0.03555826477257033,-0.44861118961559726,United Kingdom,243.36,46,3862.02
17454,192,4,517.53,1,4,3,143,Cannot Lose Them,4,Engaged New Buyers,-0.30284023115499037,-0.9041323973519013,United Kingdom,129.38,167,1131.13
17455,204,1,131.7,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.5338357883917926,-0.27680334045400323,United Kingdom,131.7,0,1580.4
17456,365,1,249.86,1,2,2,122,At Risk,1,Dormant Former Buyers,-2.197598539979129,0.7086915660044198,United Kingdom,249.86,0,2998.32
17457,127,5,1737.7,2,4,4,244,Cannot Lose Them,3,Loyal Repeat Buyers,0.8766032892373194,0.27224471527428273,United Kingdom,347.54,212,2991.79
17458,15,1,316.5,4,2,2,422,Promising,0,Casual Low-Value Buyers,-1.091494150883896,0.2857273325157186,United Kingdom,316.5,0,3798.0
17459,43,2,657.3,3,3,3,333,Hibernating,4,Engaged New Buyers,-0.2332308755394763,0.2666107761592526,United Kingdom,328.65,16,7887.6
17460,94,6,622.4300000000001,2,5,3,253,Cannot Lose Them,4,Engaged New Buyers,0.2488345425544674,-1.4445302001498461,United Kingdom,103.74,278,817.22
17461,23,3,735.82,4,4,3,443,Champions,4,Engaged New Buyers,-0.06533970967428203,-0.16685616612398427,United Kingdom,245.27,6,8829.84
17462,60,2,675.69,3,3,3,333,Hibernating,4,Engaged New Buyers,0.1731711375339597,0.08051606836890923,United Kingdom,337.84,223,1105.95
17463,16,5,1875.86,4,4,4,444,Champions,3,Loyal Repeat Buyers,1.5918700473870129,-0.14002680824594024,United Kingdom,375.17,296,2313.14
17464,158,1,289.96000000000004,2,2,2,222,At Risk,0,Casual Low-Value Buyers,-1.834952754698756,0.7100742696272551,United Kingdom,289.96,0,3479.52
17466,10,2,763.28,5,3,3,533,Potential Loyalists,4,Engaged New Buyers,0.5533252400197045,-0.023869632340948216,United Kingdom,381.64,68,4097.02
17468,10,2,137.0,5,3,1,531,Potential Loyalists,1,Dormant Former Buyers,-1.294607214253149,-1.9943980461833546,United Kingdom,68.5,4,1644.0
17469,16,5,1870.97,4,4,4,444,Champions,3,Loyal Repeat Buyers,1.5055830674401836,-0.09097007654061896,United Kingdom,374.19,188,3632.47
17470,45,5,1125.07,3,4,4,344,Loyal Customers,4,Engaged New Buyers,0.9101775713642927,-0.595306998721757,United Kingdom,225.01,323,1271.36
17472,191,3,697.54,1,4,3,143,Cannot Lose Them,4,Engaged New Buyers,-0.20657266042741812,-0.06727015054857716,United Kingdom,232.51,108,2357.43
17475,79,1,194.37,2,2,1,221,At Risk,1,Dormant Former Buyers,-1.9500453251870928,0.017317305443026215,United Kingdom,194.37,0,2332.44
17480,78,1,511.82,2,2,3,223,At Risk,0,Casual Low-Value Buyers,-1.1789773203698977,1.3009636207799495,United Kingdom,511.82,0,6141.84
17481,4,4,1255.59,5,4,4,544,Champions,2,VIP B2B Accounts,1.3579010308560369,-0.5166761923210311,United Kingdom,313.9,90,5092.12
17483,65,3,414.04,3,4,2,342,Loyal Customers,4,Engaged New Buyers,-0.29161291430059877,-1.019924858740513,United Kingdom,138.01,117,1291.66
17486,261,1,396.87,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.7327108508516404,1.2449014519850268,United Kingdom,396.87,0,4762.44
17489,59,2,376.64,3,3,2,332,Hibernating,4,Engaged New Buyers,-0.35515926861291863,-0.6561676533452919,United Kingdom,188.32,153,898.52
17490,1,7,2092.32,5,5,5,555,Champions,2,VIP B2B Accounts,2.300411341143881,-0.9067077834598911,United Kingdom,298.9,175,4363.98
17491,1,10,3558.87,5,5,5,555,Champions,2,VIP B2B Accounts,2.965773716898689,-0.7874315685622613,United Kingdom,355.89,366,3549.15
17492,248,1,374.57,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.7636390013448768,1.1560162871544852,United Kingdom,374.57,0,4494.84
17495,8,2,497.56,5,3,3,533,Potential Loyalists,4,Engaged New Buyers,0.12961531356459915,-0.5506227530095765,United Kingdom,248.78,31,5858.37
17496,359,1,271.05,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-2.128264523452707,0.8129122230905647,United Kingdom,271.05,0,3252.6
17498,76,1,272.22,2,2,2,222,At Risk,0,Casual Low-Value Buyers,-1.6721357773038599,0.4554592576186694,United Kingdom,272.22,0,3266.64
17499,290,1,622.88,1,2,3,123,At Risk,0,Casual Low-Value Buyers,-1.4058260669657658,1.8693527439737252,United Kingdom,622.88,0,7474.56
17500,17,3,1138.0,4,4,4,444,Champions,3,Loyal Repeat Buyers,0.4804420189755508,0.27311427710011,United Kingdom,379.33,12,13656.0
17501,221,2,288.6,1,3,2,132,At Risk,1,Dormant Former Buyers,-1.8884463045938815,-0.11565244837541856,United Kingdom,144.3,0,3463.2
17502,9,4,689.1,5,4,3,543,Champions,4,Engaged New Buyers,0.39630588972768194,-0.9742245671363494,United Kingdom,172.28,19,8269.2
17503,3,2,558.96,5,3,3,533,Potential Loyalists,4,Engaged New Buyers,0.4818679494025611,-0.6006642958412433,United Kingdom,279.48,35,5829.15
17504,206,9,2997.03,1,5,5,155,Cannot Lose Them,3,Loyal Repeat Buyers,1.2220256488587364,0.35805984188780055,United Kingdom,333.0,116,9430.31
17505,162,2,1145.84,2,3,4,234,At Risk,3,Loyal Repeat Buyers,0.004910540028421696,1.2012122095985531,United Kingdom,572.92,44,9505.26
17506,76,1,302.2,2,2,2,222,At Risk,0,Casual Low-Value Buyers,-1.5893449899255783,0.5942691184500668,United Kingdom,302.2,0,3626.4
17507,262,2,605.58,1,3,3,133,At Risk,4,Engaged New Buyers,-0.6296807071072094,0.4580383814915425,United Kingdom,302.79,47,4702.91
17508,281,1,387.31,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.7736438456166699,1.2297977091595118,Greece,387.31,0,4647.72
17509,58,8,6083.64,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,1.5640452208702604,1.5159165764429992,United Kingdom,760.46,5,73003.68
17510,25,1,308.48,4,2,2,422,Promising,0,Casual Low-Value Buyers,-1.2543511926425128,0.36594295580207387,United Kingdom,308.48,0,3701.76
17511,3,31,91062.38,5,5,5,555,Champions,2,VIP B2B Accounts,5.721855854812336,2.078709696800724,United Kingdom,2937.5,370,89831.81
17512,29,10,2924.99,4,5,5,455,Champions,2,VIP B2B Accounts,1.9600128374646224,-0.37620156080132267,United Kingdom,292.5,272,3925.08
17513,72,1,513.2,2,2,3,223,At Risk,0,Casual Low-Value Buyers,-1.1536546116403286,1.2859466488424207,United Kingdom,513.2,0,6158.4
17514,128,1,208.65,2,2,1,221,At Risk,1,Dormant Former Buyers,-2.034195790116045,0.22387631408142483,United Kingdom,208.65,0,2503.8
17515,31,4,639.02,4,4,3,443,Champions,4,Engaged New Buyers,0.4914038041209939,-1.110009256524813,United Kingdom,159.76,286,815.53
17516,15,5,764.88,4,4,3,443,Champions,4,Engaged New Buyers,0.8810011043739161,-1.3352645395805383,United Kingdom,152.98,270,1034.0
17517,309,1,153.94,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.5320188648125734,0.027160981074673667,United Kingdom,153.94,0,1847.28
17519,17,6,1844.02,4,5,4,454,Champions,3,Loyal Repeat Buyers,1.6412570766200028,-0.4224778446700664,United Kingdom,307.34,351,1917.57
17520,54,1,546.81,3,2,3,323,About to Sleep,0,Casual Low-Value Buyers,-1.0201995704079552,1.303692374813313,United Kingdom,546.81,0,6561.72
17521,30,3,723.2099999999999,4,4,3,443,Champions,4,Engaged New Buyers,0.4401619308468731,-0.5003018410485943,United Kingdom,241.07,169,1561.96
17522,2,5,1070.71,5,4,4,544,Champions,2,VIP B2B Accounts,1.5975732707059285,-1.2573331367794083,United Kingdom,214.14,216,1809.3
17523,11,4,652.74,5,4,3,543,Champions,4,Engaged New Buyers,0.1290941567782445,-0.8967559047999116,United Kingdom,163.18,7,7832.88
17524,361,1,145.0,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.6247964689541554,-0.015559019707855963,United Kingdom,145.0,0,1740.0
17525,360,1,422.7000000000001,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.7767808329995103,1.404240155851045,United Kingdom,422.7,0,5072.4
17526,5,4,1195.9,5,4,4,544,Champions,2,VIP B2B Accounts,1.5224801317332752,-0.6986568245502417,United Kingdom,298.98,360,1212.51
17527,54,4,939.37,3,4,4,344,Loyal Customers,4,Engaged New Buyers,0.5346920596926973,-0.40682267142249773,United Kingdom,234.84,164,2090.67
17528,1,8,3628.5,5,5,5,555,Champions,2,VIP B2B Accounts,2.6072853430967067,-0.25623116717391686,United Kingdom,453.56,70,18920.04
17530,1,10,2367.12,5,5,5,555,Champions,2,VIP B2B Accounts,2.640568847344356,-1.3285700773825253,United Kingdom,236.71,363,2380.16
17531,190,1,296.7,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.8705676842460137,0.7837849731149337,United Kingdom,296.7,0,3560.4
17534,54,1,223.36,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-1.7300412874305384,0.11354751603796502,United Kingdom,223.36,0,2680.32
17535,280,1,164.4,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.4512402902920654,0.0911315611041381,United Kingdom,164.4,0,1972.8
17536,177,1,76.5,2,2,1,221,At Risk,1,Dormant Former Buyers,-2.920041138630433,-1.0270882026942627,United Kingdom,76.5,0,918.0
17537,30,2,887.67,4,3,3,433,Potential Loyalists,3,Loyal Repeat Buyers,0.6259765055959118,0.26067275416955177,United Kingdom,443.84,273,1186.81
17538,26,1,98.42,4,2,1,421,Promising,1,Dormant Former Buyers,-2.168392058430525,-1.1391083868136311,United Kingdom,98.42,0,1181.04
17540,25,2,578.9,4,3,3,433,Potential Loyalists,4,Engaged New Buyers,0.3502379289871059,-0.35661513789727617,United Kingdom,289.45,291,726.11
17542,270,1,170.75,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.410646789829938,0.1328259249484055,United Kingdom,170.75,0,2049.0
17545,43,3,642.32,3,4,3,343,Loyal Customers,0,Casual Low-Value Buyers,-0.7135683936978706,0.02159019519022685,United Kingdom,214.11,0,7707.84
17548,234,1,103.3,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.7654210361293865,-0.565711391430624,United Kingdom,103.3,0,1239.6
17549,24,2,148.86,4,3,1,431,Potential Loyalists,4,Engaged New Buyers,-1.1492611763026512,-1.892016721899438,United Kingdom,74.43,27,1786.32
17550,197,3,267.16,1,4,2,142,Cannot Lose Them,4,Engaged New Buyers,-1.1359741247325583,-1.231220422619978,United Kingdom,89.05,45,2166.96
17551,359,1,290.34,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-2.0737903999362155,0.9042453984798361,United Kingdom,290.34,0,3484.08
17552,60,4,930.41,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.6153924895589435,-0.46921792401930507,United Kingdom,232.6,311,1091.96
17553,130,1,1487.6,2,2,4,224,At Risk,0,Casual Low-Value Buyers,-0.4800313226360606,2.8408359651398594,United Kingdom,1487.6,0,17851.2
17554,1,5,1952.45,5,4,4,544,Champions,2,VIP B2B Accounts,2.1207902801926077,-0.5089764262478296,United Kingdom,390.49,146,4881.12
17555,20,2,480.31,4,3,2,432,Potential Loyalists,4,Engaged New Buyers,0.27901581118741703,-0.6637506143592069,United Kingdom,240.16,314,558.32
17556,206,1,157.9,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.393406199618014,-0.03428992786139552,United Kingdom,157.9,0,1894.8
17557,14,3,541.46,4,4,3,443,Champions,4,Engaged New Buyers,0.25033409109885263,-0.947249960073277,United Kingdom,180.49,66,2994.44
17560,95,4,854.95,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,0.3466990404025657,-0.43200194726407803,United Kingdom,213.74,215,1451.43
17561,19,1,165.12,4,2,1,421,Promising,1,Dormant Former Buyers,-1.6720882039282305,-0.5253518025948446,United Kingdom,165.12,0,1981.44
17562,14,7,1122.38,4,5,4,454,Champions,4,Engaged New Buyers,1.1971980732402794,-1.2482764488535774,United Kingdom,160.34,159,2576.53
17564,24,3,454.01,4,4,2,442,Champions,4,Engaged New Buyers,-0.07255134593452954,-1.039716974762044,United Kingdom,151.34,55,3012.98
17566,8,2,869.77,5,3,3,533,Potential Loyalists,3,Loyal Repeat Buyers,0.46553125622271546,0.25878495557755027,United Kingdom,434.88,17,10437.24
17567,7,8,4331.48,5,5,5,555,Champions,2,VIP B2B Accounts,2.6465794330524615,0.11529109020543779,United Kingdom,541.43,365,4331.48
17569,332,1,344.14,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.9161549478443094,1.1118156650843771,United Kingdom,344.14,0,4129.68
17571,50,4,1425.67,3,4,4,344,Loyal Customers,3,Loyal Repeat Buyers,0.9645843332184713,0.08212376758778096,United Kingdom,356.42,248,2098.26
17572,71,4,226.75000000000003,3,4,1,341,Loyal Customers,4,Engaged New Buyers,-0.5550304008238598,-2.293705915655856,United Kingdom,56.69,302,274.05
